"id","product","tags","ingredients"
"13468","Uncle Tobys Quick Oats Fruit Variety","[""Peanut Free"",""Sesame Free"",""Soy Free"",""Egg Free"",""Tree-nut Free"",""Dairy Free""]","[""apple pieces apple"",""skimstrong milkstrong powdernbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbspsome dried fruits contain sulphites to maintain natural colour amp shelf life"",""strongapple amp cinnamonstronguncle tobys whole grain rolled strongoatsstrong"",""cinnamon strongapple amp raspberrystronguncle tobys whole grain rolled strongoatsstrong"",""preservative strong223strong"",""maize maltodextrin"",""honey dried honey"",""apple piece apple"",""sugar"",""freeze dried raspberries flavourstrongapple amp honeystronguncle tobys whole grain rolled strongoats strong""]"
"13469","Something To Crow About Keto Muesli Pecan & Cinnamon","[""Wheat Free"",""Dairy Free"",""Sesame Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Egg Free"",""Soy Free""]","[""chia seed"",""natural flavour"",""linseed"",""sunflower seed"",""seeds  pumpkin seeds"",""pecan"",""coconut"",""nuts  almonds"",""salt"",""coconut oil"",""stevia"",""rosemary extract"",""cinnamon""]"
"13470","Hubbards Amazing Natural Muesli 5 Grains & Hazelnut","[""Dairy Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Egg Free""]","[""linseed"",""sunflower seed"",""pumpkin seed"",""almond"",""hazelnut"",""cashew"",""barley"",""folic acid"",""riboflavin"",""mineral iron"",""barley malt extract"",""inulin"",""wheat flakes wheat"",""wheat"",""thiamine"",""emulsifier 471"",""sugar"",""wholegrains  oats"",""brown sugar"",""triticale"",""vitamins niacin"",""flavour natural vanilla"",""salt"",""buckwheat""]"
"13471","Uncle Tobys Quick Oats Original","[""Sesame Free"",""Soy Free"",""Wheat Free"",""Egg Free"",""Tree-nut Free"",""Dairy Free"",""Peanut Free""]","[""uncle tobys wholegrain rolled oats""]"
"13472","Pure Delish Grain-ola Cereal Black Doris Plum","[""Wheat Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Egg Free"",""Dairy Free"",""Soy Free""]","[""pumpkin seed"",""walnut"",""teff flakes"",""seeds  sunflower seeds"",""cinnamon"",""mineral1 calcium"",""nuts  almonds"",""black doris plum puree"",""freeze dried plum"",""coconut nectar"",""molasses"",""sea salt 1 from seaweed"",""encapsulated probiotic culture bacillus coagulans bc30"",""organic coconut"",""fibre rich tapioca syrup""]"
"13473","Uncle Tobys Big Bowl Quick Oats Original","[""Sesame Free"",""Wheat Free"",""Peanut Free"",""Egg Free"",""Tree-nut Free"",""Dairy Free"",""Soy Free""]","[""uncle tobys whole grain rolled strongoatsstrong""]"
"13474","Hubbards Simply Toasted Fruit Muesli Apricot","[""Peanut Free"",""Sesame Free"",""Soy Free"",""Egg Free""]","[""oat"",""sultana"",""pumpkin seed"",""yoghurt flavoured compound coated raisin milk"",""salt  wholegrain"",""acidity regulator malic acid"",""colour 160b"",""desicated coconut sulphites"",""antioxidant ascorbic acid"",""apricot pieces  concentrated apricot puree"",""barley malt extract"",""caramelised sugar syrup"",""sugar"",""soy"",""vegetable oil"",""flavour"",""humectant glycerol"",""gelling agent pectin"",""wheat""]"
"13475","Uncle Tobys Quick Oats Brown Sugar & Cinnamon","[""Tree-nut Free"",""Sesame Free"",""Peanut Free"",""Dairy Free"",""Wheat Free"",""Soy Free"",""Egg Free""]","[""flavour"",""brown sugar"",""uncle tobys whole grain rolled strongoatsstrong"",""cinnamon nbsp""]"
"13476","Macro Porridge Five Grains","[""Tree-nut Free"",""Soy Free"",""Egg Free"",""Sesame Free"",""Dairy Free"",""Peanut Free""]","[""rolled barley"",""rolled rye"",""rolled brown rice"",""whole grain cereals rolled oats"",""rolled triticale""]"
"13477","Something To Crow About Muesli Supreme Nuts & Raspberry","[""Peanut Free"",""Egg Free"",""Dairy Free"",""Sesame Free"",""Soy Free""]","[""walnut"",""linseed"",""sunflower seed"",""hemp seed"",""oat"",""freeze dried raspberries"",""coconut"",""cinnamon"",""rice bran oil"",""seeds  pumpkin seeds"",""honey"",""coconut sugar"",""sweetened dried cranberries"",""brazil nuts"",""probiotic culture bacillus coagulans"",""nuts  almonds""]"
"13478","Vogels All Good Muesli Almond, Cashew & Linseed","[""Soy Free"",""Dairy Free"",""Sesame Free"",""Egg Free""]","[""pumpkin seed"",""peanut"",""almond"",""sunflower seed"",""natural flavour"",""cashew"",""rice bran oil"",""wheat bran sticks"",""stevia extract"",""barley malt extract"",""nuts amp seeds  linseeds"",""buckwheat"",""wheat flakes wholegrain wheat"",""potato starch"",""salt"",""cereal  oats"",""brown sugar""]"
"13479","Uncle Tobys Rolled Oats","[""Sesame Free"",""Soy Free"",""Wheat Free"",""Peanut Free"",""Egg Free"",""Tree-nut Free"",""Dairy Free""]","[""uncle tobys whole grain rolled oats""]"
"13480","Harraways Oats Steel Cut Original","[""Egg Free"",""Soy Free"",""Peanut Free"",""Tree-nut Free"",""Dairy Free"",""Wheat Free"",""Sesame Free""]","[""new zealand oats""]"
"13481","Vogels All Good Granola Almond Coconut","[""Dairy Free"",""Sesame Free"",""Soy Free"",""Peanut Free"",""Egg Free""]","[""pumpkin seed"",""almond"",""natural flavour"",""linseed"",""rice flour"",""rice bran oil"",""coconut"",""puffed buckwheat"",""brown sugar"",""wholegrain cereals oats"",""nuts amp seeds  sunflower seeds"",""stevia"",""salt"",""chicory root extract""]"
"13482","Vogels Cafe Style Keto Friendly Muesli Toasted Peanut, Coconut, Cacao","[""Soy Free"",""Dairy Free"",""Wheat Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Sesame Free""]","[""pumpkin seed"",""cashew"",""natural flavour"",""peanut"",""coconut"",""stevia"",""nuts amp seeds  sunflower seeds"",""coconut oil"",""cacao powder"",""salt""]"
"13483","Grain Health Foods Toasted Muesli","[""Egg Free"",""Dairy Free"",""Peanut Free"",""Sesame Free"",""Soy Free""]","[""sultana"",""cashew nut"",""flavour"",""sea salt"",""cereals  wholegrain cereals  rolled oats"",""coconut"",""seeds sesame"",""wheat"",""honey"",""sunflower oil"",""sunflower"",""palm oil"",""glucose syrup"",""barley malt extract"",""wheat bran"",""sugar""]"
"13484","Harraways Oat Singles Kiwi Favourites","[""Tree-nut Free"",""Egg Free"",""Sesame Free"",""Wheat Free"",""Soy Free"",""Peanut Free""]","[""natural flavour"",""natural maple flavour"",""brown sugar"",""new zealand oats"",""burnt sugar powder"",""skim milk powder"",""natural cream flavour"",""natural golden syrup flavour"",""raw sugar"",""natural caramel flavour"",""kamahi honey powder""]"
"13485","Vogels All Good Granola Raspberry & Cashew","[""Soy Free"",""Peanut Free"",""Sesame Free"",""Egg Free"",""Dairy Free""]","[""pumpkin seed"",""natural flavour"",""linseed"",""cashew"",""nuts amp seeds  sunflower seeds"",""puffed buckwheat"",""brown sugar"",""rice bran oil"",""freeze dried raspberries"",""stevia"",""salt"",""wholegrain cereals oats"",""rice flour"",""chicory root extract""]"
"13487","Uncle Tobys Rolled Oats Hazelnut & Cinnamon","[""Egg Free"",""Peanut Free"",""Wheat Free"",""Sesame Free"",""Dairy Free"",""Soy Free""]","[""uncle tobys whole grain rolledstrong oatsstrong"",""roasted stronghazelnuts strong"",""cinnamon"",""roasted strongalmondsstrong"",""sugar"",""flavour""]"
"13488","Uncle Tobys Quick Oats Apple & Cinnamon","[""Egg Free"",""Dairy Free"",""Sesame Free"",""Soy Free"",""Wheat Free"",""Peanut Free"",""Tree-nut Free""]","[""apple piece apple"",""uncle tobys whole grain rolled strongoatsstrong"",""preservative strong220strong"",""cinnamon nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbspnbspnbsp some dried fruits contain sulphur dioxide to maintain natural colour and shelf life"",""sugar""]"
"13489","Pure Delish Local As Granola Macadamia Manuka Honey","[""Peanut Free"",""Sesame Free"",""Egg Free"",""Dairy Free"",""Soy Free""]","[""walnut"",""pumpkin seed"",""oat"",""macadamia"",""buckwheat"",""sea salt"",""manuka honey"",""linseed"",""quinoa"",""hi oleic sunflower oil""]"
"13490","Harraways Wholegrain Oats Traditional","[""Sesame Free"",""Dairy Free"",""Wheat Free"",""Peanut Free"",""Soy Free"",""Tree-nut Free"",""Egg Free""]","[""new zealand oats""]"
"13491","Sanitarium Natural Muesli With Fruit & 5 Grains","[""Peanut Free"",""Soy Free"",""Tree-nut Free"",""Egg Free"",""Sesame Free""]","[""sunflower"",""barley malt extract"",""sea salt"",""yoghurt coated raisins  raisins contains milk"",""humectant glycerol"",""rice flour"",""cereals  wholegrain cereals  oats"",""rye"",""acid citric"",""barley flakes"",""soy"",""papaya containspreservatives 220"",""wheat bran"",""sultanas andor raisins"",""sugar"",""wheat dextrose"",""seeds pumpkin"",""buckwheat"",""dried fruit  apricots"",""preservatives 223"",""wheat""]"
"13492","Countdown Quick Oats Australian","[""Egg Free"",""Soy Free"",""Wheat Free"",""Tree-nut Free"",""Sesame Free"",""Dairy Free"",""Peanut Free""]","[""wholegrain oats""]"
"13580","Barkers Apricot Jam NZ Fruit","[""Wheat Free"",""Sesame Free"",""Peanut Free"",""Egg Free"",""Dairy Free"",""Tree-nut Free"",""Soy Free"",""Gluten Free Coeliac/Celiac""]","[""new zealand apricot"",""citric acid"",""gelling agent fruit pectin"",""sugar""]"
"13649","Vogels Muesli Clusters Crunchy Honey","[""Peanut Free"",""Egg Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Dairy Free""]","[""pumpkin seed"",""sunflower oil"",""brown rice puffs"",""rice bran oil"",""wheat"",""cornflakes corn"",""salt"",""natural flavour soy"",""new zealand honey"",""seeds sunflower seeds"",""banana chips"",""fruit  sultanas sultanas"",""sugar"",""barley malt extract"",""rice flour"",""cereal  wholegrain oats""]"
"13650","Hubbards Fruitful Breakfast Toasted Fruit Muesli","[""Peanut Free"",""Soy Free"",""Sesame Free"",""Egg Free""]","[""sulphites"",""yoghurt compound coated sultanas milk"",""dried fruit  sultanas sultanas"",""coconut sulphites"",""flavour"",""sweetened pineapple pineapple"",""banana puree"",""mango puree"",""brown sugar"",""acidity regulator citric acid"",""humectant glycerol"",""tropical flavoured fruit pieces pineapple juice"",""wheat"",""vegetable oil"",""antioxidant ascorbic acid"",""buckwheat"",""wheat fibre"",""triticale"",""whole grains  oats"",""apple  sulphites"",""gelling agent pectin"",""acidity regulator malic acid"",""soy"",""caramelised sugar syrup"",""barley"",""tripotassium citrate"",""sweetened papaya papaya""]"
"13651","Macro Organic Muesli Cacao & Coconut Clusters","[""Dairy Free"",""Sesame Free"",""Soy Free"",""Egg Free"",""Peanut Free""]","[""organic rice malt syrup"",""cane sugar"",""organic vanilla"",""organic pumpkin seed"",""organic inulin"",""organic pea protein"",""organic oat flour"",""organic cacao powder"",""organic cranberry cranberry"",""organic coconut flakes  coconut"",""organic cashew nut"",""organic sunflower seeds"",""organic cacao nibs"",""organic sugar"",""salt"",""organic oats"",""organic millet"",""this product contains  whole grains"",""sunflower oil""]"
"13652","Hubbards Amazing Gluten Free Muesli 5 Grain & Berry","[""Dairy Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Peanut Free"",""Egg Free""]","[""pumpkin seed"",""sunflower seed"",""vegetable oil"",""puffed millet"",""natural flavour"",""grains 3 rice"",""freeze dried berries blueberries"",""brown sugar"",""raspberries"",""quinoa"",""sugar"",""salt"",""golden"",""dried sweetened cranberries cranberries"",""brown rice flour"",""rice flake  rice flour"",""buckwheat"",""syrup"",""sultanas humectant glycerine"",""puffed buckwheat"",""maltodextrin"",""puffed amaranth"",""corn flour""]"
"13653","Hubbards Amazing Clusters Cereal Vanilla & Almond","[""Egg Free"",""Peanut Free"",""Dairy Free"",""Sesame Free"",""Soy Free""]","[""sunflower seed"",""almond"",""maltodextrin"",""buckwheat"",""rice pops rice flour"",""vegetable oil"",""natural vanilla flavour"",""salt"",""puffed amaranth"",""oat flour"",""wholegrains  oats"",""dessiccated coconut  sulphites"",""sugar"",""brown sugar""]"
"13654","The Mighty Food Kitchen Keto Granola Grain-free Raspberry","[""Wheat Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Soy Free"",""Peanut Free"",""Dairy Free"",""Sesame Free""]","[""almond"",""chia seed"",""natural flavour"",""cashew"",""sunflower seed"",""coconut oil"",""sea salt"",""stevia extract"",""coconut"",""nuts amp seeds  pumpkin seeds"",""freeze dried raspberries""]"
"13655","Uncle Tobys Big Bowl Quick Oats Honey","[""Tree-nut Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Dairy Free"",""Egg Free""]","[""honey dried honey"",""sugar"",""natural flavour"",""uncle tobys whole grain rolled strongoatsstrong"",""strong milk strongpowder"",""maize maltodextrin""]"
"13656","Hubbards Amazing Clusters Cereal Raspberry & Cacao","[""Soy Free"",""Sesame Free"",""Egg Free"",""Dairy Free"",""Peanut Free""]","[""pumpkin seed"",""sugar"",""oat flour"",""vegetable oil"",""cacoa powder"",""dried sweetened cranberries humectant glycerine"",""wholegrain oats"",""desiccated coconut sulphites"",""salt"",""freeze dried raspberries   total wholegrains"",""rice pops rice flour"",""maltodextrin"",""brown sugar""]"
"13657","Uncle Tobys Quick Oats Creamy Honey","[""Sesame Free"",""Tree-nut Free"",""Dairy Free"",""Egg Free"",""Soy Free"",""Peanut Free""]","[""natural flavour"",""honey dried honey"",""maize maltodextrin"",""sugar"",""strong milkstrong powder"",""uncle tobys whole grain rolled strongoatsstrong""]"
"13658","Pure Delish Grain-ola Cereal Citrus & Spice","[""Wheat Free"",""Sesame Free"",""Egg Free"",""Dairy Free"",""Soy Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac""]","[""spice"",""pumpkin seed"",""walnut"",""spiced vanilla extract"",""freeze dried navel and blood oranges"",""seeds  sunflower seeds"",""sea salt"",""nuts  almonds"",""macadamia nuts"",""fibre rich tapioca syrup"",""high oleic sunflower oil"",""organic coconut""]"
"13659","Jordans Granola Low Sugar Blueberry Coconut","[""Peanut Free"",""Egg Free"",""Soy Free"",""Dairy Free"",""Sesame Free"",""Wheat Free""]","[""sunflower seed"",""barley flakes"",""coconut chips"",""whole grain oat flakes"",""freeze dried blueberries"",""desiccated coconut"",""chicory root fibre"",""vegetable oil"",""flavour""]"
"13660","Sanitarium Hi Fibre Granola Canadian Maple & Raspberry","[""Dairy Free"",""Tree-nut Free"",""Egg Free"",""Peanut Free"",""Sesame Free""]","[""natural sweetener steviol glycoside"",""linseed"",""barley malt extract"",""mineral iron"",""maple syrup"",""antioxidants 307b"",""salt"",""cereals  wholegrain oats"",""vitamins niacin"",""wheat"",""antioxidants 304"",""freezedried raspberries"",""sugar"",""sunflower oil emulsifier sunflower lecithin"",""riboflavin"",""natural flavour"",""thiamin"",""rice"",""corn fibre"",""seeds pumpkin seeds""]"
"13661","Hubbards Be Mighty Granola Crunchy Almond","[""Egg Free"",""Sesame Free"",""Dairy Free"",""Soy Free"",""Peanut Free""]","[""almond"",""corn fibre  sunflower"",""oat flour"",""vegetable oil"",""wholegrain oats"",""sweetener steviol glycosides"",""rice pops rice"",""thiamin"",""salt"",""puffed wheat"",""brown sugar"",""golden syrup"",""folic acid"",""barley malt extract"",""emulsifier 471"",""sugar"",""mineral iron"",""riboflavin"",""desicated coconut  sulphites"",""vitamins niacin"",""pumpkin""]"
"13662","Hubbards Be Mighty Granola Raspberry & Coconut","[""Egg Free"",""Dairy Free"",""Soy Free"",""Sesame Free"",""Peanut Free""]","[""desiccated coconut  sulphites"",""barley malt extract"",""freeze dried raspberries"",""thiamin"",""salt"",""puffed wheat"",""pumpkin"",""natural flavour"",""vegetable oil"",""mineral iron"",""corn fibre"",""sugar"",""vitamins niacin"",""sweetener steviol glycosides"",""golden syrup"",""folic acid"",""wholegrain oats"",""brown sugar"",""riboflavin"",""oat flour"",""seeds  sunflower"",""rice pops rice"",""emulsifier 471""]"
"13663","Sanitarium Granola Black Doris Plum","[""Peanut Free"",""Sesame Free"",""Tree-nut Free"",""Egg Free"",""Dairy Free""]","[""natural sweetener steviol glycoside"",""sunflower seed"",""freeze dried black doris plum"",""sugar"",""sunflower oil emulsifier sunflower lecithin"",""blackcurrant juice concentrate"",""cinnamon"",""rice"",""natural flavour"",""vitamins niacin"",""mineral iron"",""cereals  wholegrain oats"",""antioxidants 304"",""antioxidants 307b"",""corn fibre"",""riboflavin"",""barley malt extract"",""wheat"",""thiamin"",""salt""]"
"13664","Hubbards Granola Raspberry Cranberry Coconut","[""Sesame Free"",""Egg Free"",""Dairy Free"",""Peanut Free"",""Soy Free""]","[""sunflower seed"",""cashew"",""freeze dried raspberries"",""oat flour"",""raisins"",""maltodextrin"",""salt"",""currants"",""dried sweetened cranberries"",""dessicated coconut  sulphites"",""brown sugar"",""wholegrains  oats"",""sugar"",""vegetable oil"",""natural flavour"",""buckwheat"",""rice pops rice flour""]"
"13665","Uncle Tobys Big Bowl Quick Oats Banana & Honey","[""Peanut Free"",""Dairy Free"",""Tree-nut Free"",""Egg Free"",""Sesame Free"",""Soy Free""]","[""honey dried honey"",""uncle tobys whole grain rolled strongoats strong"",""sugar"",""skimmed strongmilkstrong powder"",""banana fruit pieces banana"",""maize maltodextrin"",""flavour""]"
"13666","Something To Crow About Muesli Macadamia Honey & Nuts","[""Peanut Free"",""Soy Free"",""Dairy Free"",""Sesame Free"",""Egg Free""]","[""flaxseed"",""spice"",""sunflower seed"",""seeds  pumpkin seeds"",""coconut oil"",""glutenfree cornflakes  corn"",""olive oil"",""sugar"",""macadamia"",""folic acid"",""minerals iron"",""vitamins thiamin"",""honey"",""salt"",""nuts  almonds"",""fruit  diced dates dates"",""apple juice sweetened dried cranberries"",""golden syrup"",""dried coconut"",""riboflavin"",""niacin"",""dried apricots sulphites"",""rice flour"",""emulsifier 471""]"
"13667","Sanitarium Toasted Fruit Muesli Super Fruity","[""Egg Free"",""Sesame Free"",""Dairy Free"",""Peanut Free""]","[""flavour"",""wheat bran"",""wheat"",""pumpkin"",""apricot"",""fruits  sultanas"",""acid citric"",""invert sugar"",""seeds  sunflower"",""gelling agent pectin"",""cranberries"",""glucose syrup"",""fruit pastes apple"",""maize starch"",""canola or sunflower oil"",""humectant glycerol"",""barley malt extract"",""papaya preservative 223"",""salt"",""coconut"",""vitamin e  andor"",""wholegrain cereals  oats"",""natural colours annatto"",""wheat fibre"",""sugar"",""raisins"",""honey"",""turmeric""]"
